season,week,game_id,home_team,away_team,point_diff,off_yards_gained_h,off_yards_gained_a,off_pass_yards_h,off_pass_yards_a,off_rush_yards_h,off_rush_yards_a,off_turnovers_h,off_turnovers_a,off_touchdowns_h,off_touchdowns_a,off_epa_per_play_h,off_epa_per_play_a,def_epa_per_play_h,def_epa_per_play_a,off_wpa_h,off_wpa_a,def_wpa_h,def_wpa_a,off_cpoe_h,off_cpoe_a,off_success_rate_h,off_success_rate_a,off_qb_epa_h,off_qb_epa_a,def_sacks_h,def_sacks_a,def_qb_hits_h,def_qb_hits_a,off_red_zone_td_rate_h,off_red_zone_td_rate_a,off_third_down_conv_rate_h,off_third_down_conv_rate_a,off_fourth_down_conv_rate_h,off_fourth_down_conv_rate_a,off_first_downs_h,off_first_downs_a,off_pass_rate_h,off_pass_rate_a,off_shotgun_rate_h,off_shotgun_rate_a,off_no_huddle_rate_h,off_no_huddle_rate_a,timeouts_remaining_h,timeouts_remaining_a,score_differential_pre,total_plays,first_half_plays,second_half_plays,overtime_plays,roof,surface,home_win,away_wins,tie_flag,home_team_wins_10season,away_team_wins_10season,ties_10season,home_win_streak_last_3,home_losing_streak_last_3,home_points_scored_last_3,home_points_allowed_last_3,home_wins_to_date,home_losses_to_date,home_ties_to_date,away_win_streak_last_3,away_losing_streak_last_3,away_points_scored_last_3,away_points_allowed_last_3,away_wins_to_date,away_losses_to_date,away_ties_to_date,same_conference,same_division,special_game,gameday,gametime,spread_line,total_line,outdoor_game
2024,8,2024_08_DAL_SF,SF,DAL,6.0,469.0,292.0,297.0,236.0,173.0,57.0,201.0,186.0,3.0,3.0,0.108,0.025,0.025,0.108,0.415,-0.046,-0.046,0.415,2.902,6.314,0.524,0.469,9.059,2.032,2.0,2.0,8.0,2.0,0.001,0.001,0.095,0.051,0.0,0.013,19.0,18.0,0.4,0.531,0.365,0.593,0.035,0.086,2.0,0.0,-1.494,177,88,89,0,outdoors,grass,1,0,0,2,3,0,1.0,2.0,25.667,25.333,3.0,4.0,0.0,2.0,1.0,16.333,26.333,3.0,3.0,0.0,True,False,False,2024-10-27,20:20,5.5,48.0,True
2024,8,2024_08_GB_JAX,JAX,GB,-3.0,390.0,422.0,301.0,277.0,89.0,148.0,202.0,186.0,3.0,3.0,0.062,0.131,0.131,0.062,0.279,0.904,0.904,0.279,6.625,4.376,0.506,0.489,4.796,11.831,1.0,1.0,3.0,4.0,0.001,0.001,0.013,0.034,0.013,0.0,19.0,22.0,0.449,0.356,0.615,0.544,0.141,0.056,0.0,1.0,-1.268,180,93,87,0,outdoors,grass,0,1,0,0,2,0,2.0,1.0,28.333,28.333,2.0,5.0,0.0,3.0,0.0,27.333,18.0,5.0,2.0,0.0,False,False,False,2024-10-27,13:00,-3.5,49.0,True
2024,8,2024_08_IND_HOU,HOU,IND,3.0,363.0,303.0,267.0,177.0,96.0,127.0,202.0,187.0,2.0,2.0,-0.018,-0.033,-0.033,-0.018,0.134,-0.285,-0.285,0.134,1.695,-24.751,0.451,0.353,-1.643,-2.841,5.0,2.0,9.0,9.0,0.001,0.0,0.045,0.024,0.0,0.024,21.0,17.0,0.446,0.459,0.402,0.706,0.011,0.129,1.0,0.0,-1.565,185,94,91,0,closed,astroturf,1,0,0,8,12,1,2.0,1.0,28.667,21.667,5.0,2.0,0.0,2.0,1.0,23.333,21.333,4.0,3.0,0.0,True,True,False,2024-10-27,13:00,5.0,45.0,False
2024,8,2024_08_KC_LV,LV,KC,-7.0,228.0,334.0,202.0,272.0,27.0,65.0,202.0,186.0,2.0,3.0,-0.042,0.072,0.072,-0.042,-0.158,0.406,0.406,-0.158,17.072,6.305,0.5,0.529,-3.105,6.138,1.0,5.0,3.0,8.0,0.001,0.001,0.083,0.143,0.014,0.0,15.0,23.0,0.486,0.5,0.595,0.663,0.081,0.012,0.0,2.0,-1.719,172,85,87,0,dome,grass,0,1,0,4,16,0,0.0,3.0,15.333,28.667,2.0,5.0,0.0,3.0,0.0,23.667,13.667,6.0,0.0,0.0,True,True,False,2024-10-27,16:25,-9.0,42.0,False
2024,8,2024_08_MIN_LA,LA,MIN,10.0,386.0,276.0,279.0,217.0,111.0,60.0,201.0,186.0,4.0,2.0,0.148,0.094,0.094,0.148,0.803,0.322,0.322,0.803,4.542,11.82,0.5,0.492,13.32,6.079,3.0,0.0,5.0,2.0,0.001,0.001,0.045,0.031,0.011,0.0,26.0,17.0,0.429,0.446,0.451,0.4,0.044,0.062,2.0,0.0,-1.115,165,86,79,0,dome,matrixturf,1,0,0,2,3,0,1.0,2.0,19.0,21.0,2.0,4.0,0.0,2.0,1.0,27.667,25.667,5.0,1.0,0.0,True,False,False,2024-10-24,20:15,-3.0,47.5,False
2024,8,2024_08_NO_LAC,LAC,NO,18.0,378.0,366.0,306.0,259.0,73.0,107.0,201.0,186.0,3.0,0.0,0.041,-0.205,-0.205,0.041,-0.007,-0.497,-0.497,-0.007,-3.142,-14.639,0.381,0.376,3.439,-19.108,5.0,3.0,7.0,6.0,0.001,0.0,0.037,0.022,0.0,0.011,19.0,15.0,0.488,0.553,0.429,0.553,0.012,0.128,3.0,0.0,-2.017,187,94,93,0,dome,matrixturf,1,0,0,0,2,0,1.0,2.0,16.0,16.667,3.0,3.0,0.0,0.0,3.0,16.667,36.667,2.0,5.0,0.0,False,False,False,2024-10-27,16:05,7.0,41.5,False
2024,8,2024_08_NYG_PIT,PIT,NYG,8.0,426.0,394.0,262.0,238.0,165.0,156.0,202.0,187.0,1.0,2.0,0.051,-0.027,-0.027,0.051,0.237,-0.211,-0.211,0.237,11.76,3.262,0.5,0.435,4.307,-2.528,4.0,4.0,12.0,8.0,0.0,0.0,0.072,0.055,0.0,0.011,20.0,17.0,0.388,0.511,0.412,0.696,0.329,0.13,3.0,0.0,-1.023,187,93,94,0,outdoors,grass,1,0,0,2,0,0,2.0,1.0,28.667,16.0,5.0,2.0,0.0,1.0,2.0,13.0,21.667,2.0,5.0,0.0,False,False,False,2024-10-28,20:15,6.0,37.5,True
2024,8,2024_08_NYJ_NE,NE,NYJ,3.0,250.0,336.0,198.0,224.0,52.0,112.0,201.0,186.0,3.0,3.0,0.014,0.018,0.018,0.014,0.4,-0.054,-0.054,0.4,-2.474,8.291,0.463,0.5,1.17,1.435,1.0,2.0,5.0,3.0,0.001,0.001,0.086,0.052,0.012,0.0,18.0,22.0,0.476,0.43,0.598,0.709,0.122,0.0,0.0,0.0,-1.012,173,78,95,0,outdoors,fieldturf,1,0,0,18,3,0,0.0,3.0,15.667,29.333,1.0,6.0,0.0,0.0,3.0,17.333,27.667,2.0,5.0,0.0,True,True,False,2024-10-27,13:00,-7.0,41.0,True
2024,8,2024_08_PHI_CIN,CIN,PHI,-20.0,280.0,397.0,238.0,243.0,43.0,154.0,202.0,186.0,2.0,4.0,-0.017,0.311,0.311,-0.017,0.189,0.764,0.764,0.189,6.127,19.492,0.457,0.539,3.059,23.657,0.0,1.0,1.0,3.0,0.001,0.001,0.143,0.081,0.0,0.014,18.0,24.0,0.563,0.303,0.732,0.539,0.042,0.184,2.0,2.0,-1.224,157,85,72,0,outdoors,fieldturf,0,1,0,1,0,1,2.0,1.0,25.333,20.667,3.0,4.0,0.0,2.0,1.0,21.333,17.333,4.0,2.0,0.0,False,False,False,2024-10-27,13:00,2.5,47.5,True
2024,8,2024_08_TEN_DET,DET,TEN,38.0,225.0,416.0,61.0,285.0,164.0,131.0,201.0,188.0,6.0,3.0,0.182,-0.323,-0.323,0.182,0.332,-0.121,-0.121,0.332,9.464,-6.421,0.578,0.438,11.659,-26.358,1.0,4.0,5.0,5.0,0.001,0.001,0.047,0.032,0.0,0.011,16.0,23.0,0.375,0.485,0.328,0.588,0.016,0.0,3.0,3.0,-5.82,165,93,72,0,dome,fieldturf,1,0,0,0,2,0,3.0,0.0,40.0,22.333,5.0,1.0,0.0,1.0,2.0,19.333,22.0,1.0,5.0,0.0,False,False,False,2024-10-27,13:00,12.5,45.0,False
2024,9,2024_09_CHI_ARI,ARI,CHI,20.0,350.0,241.0,137.0,178.0,213.0,64.0,203.0,186.0,3.0,0.0,0.043,-0.179,-0.179,0.043,0.329,-0.113,-0.113,0.329,-0.092,-4.824,0.507,0.319,9.101,-16.277,6.0,3.0,9.0,3.0,0.001,0.0,0.068,0.034,0.0,0.022,18.0,16.0,0.315,0.587,0.466,0.685,0.041,0.283,2.0,0.0,-2.048,173,96,77,0,closed,grass,1,0,0,2,2,0,2.0,1.0,19.333,25.333,4.0,4.0,0.0,2.0,1.0,28.667,14.667,4.0,3.0,0.0,True,False,False,2024-11-03,16:05,1.5,44.5,False
2024,9,2024_09_DAL_ATL,ATL,DAL,6.0,310.0,380.0,210.0,270.0,111.0,110.0,202.0,186.0,4.0,2.0,0.018,-0.039,-0.039,0.018,0.253,-0.187,-0.187,0.253,11.641,-6.37,0.446,0.436,1.335,-3.65,3.0,2.0,8.0,4.0,0.001,0.001,0.056,0.032,0.028,0.011,17.0,22.0,0.36,0.606,0.667,0.777,0.107,0.287,3.0,0.0,-2.763,179,83,96,0,closed,fieldturf,1,0,0,2,3,0,2.0,1.0,27.667,26.667,5.0,3.0,0.0,1.0,2.0,17.667,31.333,3.0,4.0,0.0,True,False,False,2024-11-03,13:00,3.0,52.0,False
2024,9,2024_09_DEN_BAL,BAL,DEN,31.0,396.0,319.0,281.0,234.0,116.0,86.0,201.0,186.0,5.0,1.0,0.338,-0.118,-0.118,0.338,0.258,-0.167,-0.167,0.258,16.471,-2.814,0.597,0.36,24.34,-10.191,4.0,1.0,5.0,1.0,0.001,0.0,0.043,0.071,0.0,0.012,24.0,19.0,0.329,0.535,0.301,0.581,0.014,0.233,1.0,3.0,-1.698,165,89,76,0,outdoors,grass,1,0,0,3,1,0,2.0,1.0,31.667,27.667,5.0,3.0,0.0,2.0,1.0,25.667,15.667,5.0,3.0,0.0,True,False,False,2024-11-03,13:00,9.0,46.5,True
2024,9,2024_09_DET_GB,GB,DET,-10.0,413.0,261.0,275.0,137.0,138.0,126.0,201.0,186.0,2.0,2.0,-0.056,0.108,0.108,-0.056,-0.267,0.277,0.277,-0.267,-0.191,18.087,0.475,0.5,-4.468,7.762,1.0,0.0,3.0,2.0,0.0,0.001,0.038,0.057,0.025,0.029,19.0,17.0,0.525,0.329,0.775,0.301,0.125,0.014,0.0,2.0,-1.49,162,82,80,0,outdoors,grass,0,1,0,10,10,0,3.0,0.0,29.333,20.667,6.0,2.0,0.0,3.0,0.0,43.333,17.333,6.0,1.0,0.0,True,True,False,2024-11-03,16:25,-2.5,47.5,True
2024,9,2024_09_HOU_NYJ,NYJ,HOU,8.0,293.0,322.0,193.0,195.0,101.0,128.0,202.0,187.0,3.0,1.0,0.117,0.012,0.012,0.117,0.406,-0.031,-0.031,0.406,-1.253,-15.747,0.452,0.411,8.545,1.102,8.0,2.0,10.0,4.0,0.0,0.0,0.07,0.063,0.014,0.021,17.0,21.0,0.486,0.505,0.649,0.516,0.108,0.053,1.0,1.0,-1.97,177,89,88,0,outdoors,fieldturf,1,0,0,2,2,0,0.0,3.0,19.0,28.333,2.0,6.0,0.0,2.0,1.0,28.667,21.667,6.0,2.0,0.0,True,False,False,2024-10-31,20:15,2.5,43.5,True
2024,9,2024_09_IND_MIN,MIN,IND,8.0,415.0,227.0,293.0,159.0,123.0,69.0,202.0,187.0,4.0,0.0,-0.134,-0.279,-0.279,-0.134,-0.055,-0.478,-0.478,-0.055,20.286,-10.535,0.518,0.391,-11.355,-19.233,3.0,4.0,7.0,7.0,0.001,0.0,0.071,0.045,0.012,0.015,29.0,13.0,0.488,0.507,0.43,0.536,0.128,0.072,1.0,0.0,-1.658,167,76,91,0,dome,sportturf,1,0,0,1,2,0,1.0,2.0,24.0,26.0,5.0,2.0,0.0,2.0,1.0,18.667,16.667,4.0,4.0,0.0,False,False,False,2024-11-03,20:20,6.5,47.0,False
2024,9,2024_09_JAX_PHI,PHI,JAX,5.0,447.0,219.0,256.0,167.0,193.0,53.0,203.0,186.0,5.0,2.0,0.011,-0.069,-0.069,0.011,0.024,-0.396,-0.396,0.024,12.363,-9.405,0.432,0.418,1.073,-4.651,2.0,3.0,3.0,3.0,0.001,0.001,0.096,0.045,0.0,0.015,21.0,14.0,0.375,0.567,0.594,0.567,0.177,0.164,2.0,0.0,-0.227,171,82,89,0,outdoors,grass,1,0,0,3,0,0,3.0,0.0,28.333,12.0,5.0,2.0,0.0,1.0,2.0,25.0,27.0,2.0,6.0,0.0,False,False,False,2024-11-03,16:05,7.5,46.0,True
2024,9,2024_09_LAC_CLE,CLE,LAC,-17.0,292.0,342.0,238.0,250.0,54.0,94.0,201.0,186.0,1.0,4.0,-0.266,-0.064,-0.064,-0.266,-0.508,0.058,0.058,-0.508,-8.499,8.327,0.427,0.333,-25.57,-4.784,6.0,6.0,10.0,8.0,0.0,0.001,0.063,0.068,0.021,0.014,21.0,13.0,0.615,0.461,0.667,0.566,0.198,0.026,3.0,2.0,-2.843,180,91,89,0,outdoors,grass,0,1,0,1,5,0,1.0,2.0,19.667,21.667,2.0,6.0,0.0,2.0,1.0,21.333,13.667,4.0,3.0,0.0,True,False,False,2024-11-03,13:00,-2.0,42.5,True
2024,9,2024_09_LA_SEA,SEA,LA,-6.0,424.0,366.0,331.0,298.0,94.0,68.0,201.0,186.0,4.0,2.0,-0.155,-0.04,-0.04,-0.155,-0.338,0.151,0.151,-0.338,0.481,-3.026,0.436,0.415,-15.606,-3.761,0.0,7.0,7.0,10.0,0.001,0.0,0.04,0.033,0.02,0.0,20.0,21.0,0.471,0.511,0.745,0.351,0.275,0.053,2.0,1.0,-1.398,206,92,100,14,outdoors,fieldturf,0,1,0,7,13,0,1.0,2.0,22.667,27.0,4.0,4.0,0.0,2.0,1.0,23.0,19.667,3.0,4.0,0.0,True,True,False,2024-11-03,16:25,-1.5,48.5,True
2024,9,2024_09_LV_CIN,CIN,LV,17.0,373.0,217.0,253.0,159.0,122.0,58.0,201.0,188.0,6.0,2.0,0.114,-0.099,-0.099,0.114,0.504,0.077,0.077,0.504,5.959,1.668,0.565,0.47,10.454,-8.248,5.0,1.0,13.0,6.0,0.001,0.0,0.087,0.062,0.011,0.0,26.0,16.0,0.462,0.494,0.591,0.663,0.011,0.096,0.0,0.0,-0.602,187,84,103,0,outdoors,fieldturf,1,0,0,3,1,0,2.0,1.0,18.333,19.333,3.0,5.0,0.0,0.0,3.0,16.0,26.333,2.0,6.0,0.0,True,False,False,2024-11-03,13:00,8.0,45.0,True
2024,9,2024_09_MIA_BUF,BUF,MIA,3.0,327.0,373.0,247.0,228.0,80.0,146.0,201.0,187.0,3.0,3.0,0.215,0.212,0.212,0.215,0.883,0.494,0.494,0.883,-2.332,21.283,0.588,0.577,17.191,16.567,1.0,1.0,2.0,3.0,0.001,0.001,0.063,0.052,0.013,0.013,24.0,25.0,0.588,0.392,0.475,0.506,0.05,0.038,0.0,2.0,-2.245,167,79,88,0,outdoors,a_turf,1,0,0,16,5,0,3.0,0.0,29.333,13.333,6.0,2.0,0.0,1.0,2.0,17.333,18.0,2.0,5.0,0.0,True,True,False,2024-11-03,13:00,6.5,49.0,True
2024,9,2024_09_NE_TEN,TEN,NE,3.0,400.0,295.0,249.0,280.0,151.0,15.0,201.0,187.0,2.0,2.0,-0.053,-0.086,-0.086,-0.053,0.174,-0.28,-0.28,0.174,9.537,5.799,0.413,0.465,-4.846,-7.367,4.0,1.0,8.0,4.0,0.001,0.001,0.076,0.036,0.0,0.012,24.0,19.0,0.398,0.628,0.667,0.698,0.0,0.081,2.0,0.0,-1.291,194,85,88,21,outdoors,grass,1,0,0,1,2,0,0.0,3.0,13.667,35.333,1.0,6.0,0.0,1.0,2.0,20.667,31.667,2.0,6.0,0.0,True,False,False,2024-11-03,13:00,3.0,38.5,True
2024,9,2024_09_NO_CAR,CAR,NO,1.0,246.0,427.0,178.0,230.0,71.0,197.0,201.0,186.0,3.0,2.0,0.032,0.064,0.064,0.032,0.137,-0.203,-0.203,0.137,1.659,-0.884,0.437,0.438,2.238,6.188,1.0,1.0,5.0,3.0,0.001,0.001,0.056,0.053,0.0,0.021,15.0,25.0,0.444,0.396,0.403,0.385,0.014,0.094,2.0,0.0,-1.083,178,91,87,0,outdoors,grass,1,0,0,8,13,0,0.0,3.0,13.667,35.333,1.0,7.0,0.0,0.0,3.0,15.0,36.667,2.0,6.0,0.0,True,True,False,2024-11-03,13:00,-7.0,43.5,True
2024,9,2024_09_TB_KC,KC,TB,6.0,384.0,284.0,269.0,207.0,115.0,77.0,202.0,186.0,4.0,3.0,0.141,0.133,0.133,0.141,0.849,0.395,0.395,0.849,12.385,3.162,0.54,0.444,17.796,9.604,2.0,4.0,3.0,7.0,0.001,0.001,0.122,0.07,0.01,0.0,28.0,16.0,0.505,0.514,0.614,0.611,0.01,0.042,1.0,2.0,-1.549,184,79,92,13,outdoors,grass,1,0,0,2,1,0,3.0,0.0,27.0,17.0,7.0,0.0,0.0,1.0,2.0,36.0,33.0,4.0,4.0,0.0,False,False,False,2024-11-04,20:15,9.0,45.5,True
2024,9,2024_09_WAS_NYG,NYG,WAS,-5.0,326.0,358.0,173.0,238.0,153.0,122.0,202.0,186.0,3.0,3.0,0.125,0.22,0.22,0.125,0.09,0.62,0.62,0.09,8.957,11.928,0.487,0.595,9.779,16.304,0.0,2.0,2.0,4.0,0.001,0.001,0.079,0.068,0.026,0.027,25.0,21.0,0.449,0.36,0.603,0.747,0.077,0.507,0.0,3.0,-1.739,161,78,83,0,outdoors,fieldturf,0,1,0,13,7,1,0.0,3.0,9.333,23.667,2.0,6.0,0.0,2.0,1.0,27.0,17.333,6.0,2.0,0.0,True,True,False,2024-11-03,13:00,-4.5,44.5,True
2024,10,2024_10_ATL_NO,NO,ATL,3.0,365.0,468.0,287.0,287.0,79.0,181.0,201.0,186.0,2.0,2.0,-0.017,-0.037,-0.037,-0.017,-0.231,-0.692,-0.692,-0.231,5.747,-2.862,0.414,0.532,-1.169,-3.435,3.0,0.0,9.0,1.0,0.0,0.0,0.074,0.053,0.0,0.011,14.0,25.0,0.38,0.468,0.352,0.723,0.085,0.138,3.0,0.0,-2.048,173,88,85,0,dome,sportturf,1,0,0,12,9,0,0.0,3.0,13.333,27.333,2.0,7.0,0.0,2.0,1.0,24.0,27.0,6.0,3.0,0.0,True,True,False,2024-11-10,13:00,-3.5,46.5,False
2024,10,2024_10_BUF_IND,IND,BUF,-10.0,361.0,415.0,240.0,302.0,121.0,114.0,202.0,186.0,3.0,2.0,-0.165,0.016,0.016,-0.165,-0.396,0.167,0.167,-0.396,6.363,-8.718,0.475,0.484,-13.187,1.416,2.0,4.0,5.0,6.0,0.001,0.001,0.051,0.079,0.025,0.022,19.0,21.0,0.525,0.467,0.675,0.576,0.162,0.076,0.0,0.0,-0.826,183,96,87,0,closed,fieldturf,0,1,0,2,2,0,1.0,2.0,16.333,18.0,4.0,5.0,0.0,3.0,0.0,31.667,15.667,7.0,2.0,0.0,True,False,False,2024-11-10,13:00,-4.5,46.5,False
2024,10,2024_10_CIN_BAL,BAL,CIN,1.0,391.0,470.0,310.0,427.0,82.0,43.0,201.0,187.0,5.0,5.0,0.206,0.168,0.168,0.206,0.981,0.62,0.62,0.981,12.542,0.707,0.519,0.521,16.686,16.091,3.0,0.0,13.0,1.0,0.001,0.001,0.088,0.084,0.0,0.021,20.0,26.0,0.476,0.688,0.561,0.75,0.024,0.01,1.0,0.0,-1.331,190,92,98,0,outdoors,grass,1,0,0,11,10,0,2.0,1.0,35.333,23.333,6.0,3.0,0.0,2.0,1.0,26.333,25.0,4.0,5.0,0.0,True,True,False,2024-11-07,20:15,6.0,53.0,True
2024,10,2024_10_DEN_KC,KC,DEN,2.0,300.0,260.0,262.0,185.0,38.0,75.0,201.0,186.0,1.0,2.0,0.019,-0.013,-0.013,0.019,0.075,-0.358,-0.358,0.075,2.314,12.606,0.425,0.427,1.543,-0.986,2.0,4.0,5.0,9.0,0.0,0.0,0.088,0.096,0.025,0.0,19.0,16.0,0.63,0.453,0.667,0.533,0.0,0.173,0.0,0.0,-1.564,169,88,81,0,outdoors,grass,1,0,0,16,4,0,3.0,0.0,28.333,20.667,8.0,0.0,0.0,2.0,1.0,23.667,21.667,5.0,4.0,0.0,True,True,False,2024-11-10,13:00,7.5,42.5,True
2024,10,2024_10_DET_HOU,HOU,DET,-3.0,248.0,345.0,197.0,242.0,51.0,103.0,201.0,186.0,2.0,3.0,-0.124,-0.078,-0.078,-0.124,-0.319,0.248,0.248,-0.319,-8.772,-2.582,0.419,0.444,-10.691,-6.356,0.0,4.0,5.0,7.0,0.001,0.001,0.071,0.088,0.0,0.0,16.0,19.0,0.448,0.407,0.437,0.395,0.046,0.025,0.0,1.0,-0.53,179,94,85,0,closed,astroturf,0,1,0,2,0,0,1.0,2.0,19.333,21.667,6.0,3.0,0.0,3.0,0.0,35.667,19.0,7.0,1.0,0.0,False,False,False,2024-11-10,20:20,-4.5,49.0,False
2024,10,2024_10_MIA_LA,LA,MIA,-8.0,327.0,238.0,257.0,171.0,70.0,68.0,202.0,187.0,0.0,2.0,-0.199,-0.066,-0.066,-0.199,-0.452,0.109,0.109,-0.452,0.977,-3.284,0.483,0.448,-17.306,-4.412,3.0,4.0,4.0,6.0,0.0,0.001,0.035,0.091,0.0,0.0,20.0,15.0,0.563,0.456,0.644,0.485,0.23,0.0,1.0,1.0,-1.948,164,82,82,0,dome,matrixturf,0,1,0,0,2,0,3.0,0.0,25.333,18.333,4.0,4.0,0.0,0.0,3.0,21.333,24.667,2.0,6.0,0.0,False,False,False,2024-11-11,20:15,2.5,49.5,False
2024,10,2024_10_MIN_JAX,JAX,MIN,-5.0,143.0,402.0,94.0,260.0,49.0,143.0,202.0,186.0,1.0,0.0,-0.19,-0.009,-0.009,-0.19,-0.566,-0.046,-0.046,-0.566,-0.999,0.484,0.418,0.464,-10.476,-0.901,1.0,3.0,3.0,4.0,0.0,0.0,0.091,0.053,0.0,0.011,10.0,27.0,0.509,0.449,0.527,0.418,0.073,0.071,0.0,2.0,-1.033,162,79,83,0,outdoors,grass,0,1,0,0,2,0,1.0,2.0,27.333,24.667,2.0,7.0,0.0,1.0,2.0,23.333,24.667,6.0,2.0,0.0,False,False,False,2024-11-10,13:00,-7.0,42.5,True
2024,10,2024_10_NE_CHI,CHI,NE,-16.0,142.0,328.0,84.0,209.0,58.0,120.0,201.0,186.0,0.0,1.0,-0.297,-0.036,-0.036,-0.297,-0.511,0.055,0.055,-0.511,-8.31,5.215,0.35,0.487,-23.761,-2.834,1.0,9.0,7.0,13.0,0.0,0.0,0.013,0.064,0.026,0.013,11.0,16.0,0.525,0.392,0.562,0.443,0.288,0.013,0.0,0.0,-0.937,173,87,86,0,outdoors,grass,0,1,0,1,2,0,1.0,2.0,19.667,21.0,4.0,4.0,0.0,1.0,2.0,19.333,24.667,2.0,7.0,0.0,False,False,False,2024-11-10,13:00,6.5,37.5,True
2024,10,2024_10_NYG_CAR,CAR,NYG,3.0,306.0,342.0,148.0,186.0,158.0,157.0,202.0,187.0,2.0,2.0,-0.016,-0.064,-0.064,-0.016,-0.166,-0.627,-0.627,-0.166,-5.692,0.659,0.43,0.559,3.166,-5.946,2.0,1.0,5.0,4.0,0.001,0.0,0.077,0.077,0.0,0.0,15.0,24.0,0.362,0.441,0.462,0.484,0.088,0.097,2.0,1.0,-1.642,186,84,94,8,outdoors,,1,0,0,2,2,0,1.0,2.0,14.667,30.0,2.0,7.0,0.0,0.0,3.0,14.333,27.0,2.0,7.0,0.0,True,False,False,2024-11-10,09:30,-6.5,40.5,True
2024,10,2024_10_NYJ_ARI,ARI,NYJ,25.0,406.0,207.0,259.0,128.0,148.0,79.0,201.0,187.0,4.0,0.0,0.316,-0.049,-0.049,0.316,0.454,0.001,0.001,0.454,18.129,-2.596,0.606,0.515,22.429,-3.334,3.0,1.0,5.0,2.0,0.001,0.0,0.072,0.09,0.014,0.015,28.0,17.0,0.375,0.603,0.542,0.662,0.028,0.191,3.0,3.0,-1.229,146,82,64,0,closed,grass,1,0,0,2,0,0,3.0,0.0,24.667,17.0,5.0,4.0,0.0,1.0,2.0,19.333,25.0,3.0,6.0,0.0,False,False,False,2024-11-10,16:25,-2.0,45.5,False
2024,10,2024_10_PHI_DAL,DAL,PHI,-28.0,146.0,348.0,49.0,207.0,97.0,142.0,205.0,187.0,0.0,4.0,-0.487,-0.022,-0.022,-0.487,-0.5,0.055,0.055,-0.5,-10.889,16.533,0.44,0.482,-30.438,-1.875,5.0,3.0,7.0,5.0,0.0,0.001,0.04,0.048,0.027,0.012,11.0,24.0,0.467,0.384,0.72,0.616,0.107,0.151,3.0,2.0,0.298,168,92,76,0,closed,matrixturf,0,1,0,12,8,0,0.0,3.0,18.0,34.667,3.0,5.0,0.0,3.0,0.0,31.0,14.333,6.0,2.0,0.0,True,True,False,2024-11-10,16:25,-7.5,44.5,False
2024,10,2024_10_PIT_WAS,WAS,PIT,-1.0,242.0,312.0,182.0,178.0,60.0,137.0,201.0,188.0,3.0,4.0,0.029,0.057,0.057,0.029,-0.092,0.365,0.365,-0.092,-12.736,-4.671,0.543,0.406,2.321,5.459,3.0,3.0,6.0,6.0,0.001,0.001,0.063,0.074,0.0,0.011,19.0,21.0,0.506,0.371,0.741,0.392,0.444,0.175,0.0,2.0,-1.461,188,96,92,0,outdoors,grass,0,1,0,1,1,0,3.0,0.0,28.333,14.667,7.0,2.0,0.0,3.0,0.0,31.667,15.333,6.0,2.0,0.0,False,False,False,2024-11-10,13:00,1.5,45.0,True
2024,10,2024_10_SF_TB,TB,SF,-3.0,215.0,413.0,108.0,356.0,107.0,58.0,202.0,186.0,2.0,2.0,0.059,0.133,0.133,0.059,0.217,0.756,0.756,0.217,-8.469,8.745,0.5,0.575,4.62,10.606,3.0,2.0,7.0,2.0,0.001,0.0,0.065,0.063,0.013,0.0,18.0,24.0,0.43,0.55,0.557,0.488,0.013,0.025,3.0,0.0,-1.377,165,75,90,0,outdoors,grass,0,1,0,2,3,0,0.0,3.0,27.0,34.0,4.0,5.0,0.0,2.0,1.0,28.0,25.333,4.0,4.0,0.0,True,False,False,2024-11-10,13:00,-6.5,50.5,True
2024,10,2024_10_TEN_LAC,LAC,TEN,10.0,309.0,289.0,193.0,181.0,118.0,108.0,201.0,186.0,3.0,2.0,0.193,0.041,0.041,0.193,0.362,-0.09,-0.09,0.362,8.564,10.9,0.528,0.5,13.906,3.009,7.0,0.0,9.0,2.0,0.001,0.0,0.056,0.041,0.014,0.0,22.0,19.0,0.329,0.459,0.452,0.703,0.0,0.095,2.0,1.0,-1.701,155,82,73,0,dome,matrixturf,1,0,0,3,2,0,2.0,1.0,22.667,11.667,5.0,3.0,0.0,1.0,2.0,14.667,34.333,2.0,6.0,0.0,True,False,False,2024-11-10,16:05,8.0,40.0,False
2024,11,2024_11_ATL_DEN,DEN,ATL,32.0,400.0,226.0,298.0,176.0,102.0,50.0,201.0,186.0,5.0,0.0,0.29,-0.17,-0.17,0.29,0.423,-0.03,-0.03,0.423,13.406,-0.006,0.553,0.434,22.039,-12.899,4.0,1.0,6.0,3.0,0.001,0.0,0.08,0.053,0.013,0.027,22.0,13.0,0.474,0.468,0.408,0.714,0.039,0.182,1.0,3.0,-2.392,163,85,78,0,outdoors,grass,1,0,0,0,2,0,1.0,2.0,17.333,23.667,5.0,5.0,0.0,2.0,1.0,25.0,22.333,6.0,4.0,0.0,False,False,False,2024-11-17,16:05,2.0,44.5,True
